data;tipo;conteudo
17/5/25;link;spotify:track:5CBqLg9XdeEHcknJX0fZIJ
18/5/25;poema;"""I can't imagine a day without you."" — Harry Styles"
18/5/25;link;spotify:track:0Ps4Eh6SQjeLnubbCsQTDD
19/5/25;poema;"""You're the love that completes me."" — Billie Eilish"
19/5/25;link;https://drive.google.com/file/d/1wMu1IgFjSp_h_TMpks1c9zn8U3t5-6Ab/view?usp=drive_link
20/5/25;poema;"""I love you more than words can say."" — Olivia Rodrigo"
20/5/25;link;spotify:track:2uhEKg8kIzpdvz4gyy6x8W
21/5/25;poema;"""You're the one I want to grow old with."" — Niall Horan"
21/5/25;link;spotify:track:4VSg5K1hnbmIg4PwRdY6wV
22/5/25;poema;"""I want to be your everything."" — Zayn Malik"
22/5/25;link;https://drive.google.com/file/d/1Xp7UjMEWsj2IXkFo78LJ7NmjMyTF18Ce/view?usp=drive_link
23/5/25;poema;"""You're the reason I smile every day."" — Selena Gomez"
23/5/25;link;spotify:track:43zr9kKkeiQrshvYuvNtfM
24/5/25;poema;"""I can't stop loving you."" — Justin Bieber"
24/5/25;link;spotify:track:4PvbbMYL4fkToni5BLaYRb
25/5/25;poema;"""You're the one who makes my heart sing."" — Ariana Grande"
25/5/25;link;spotify:track:2GFExyKXf9383tSRSrEHEt
26/5/25;poema;"""I love you more than anything."" — Miley Cyrus"
26/5/25;link;spotify:track:5XhMgAWzou6EjDmQtoyoZE
27/5/25;poema;"""You're the one I want to spend my life with."" — Demi Lovato"
27/5/25;link;spotify:track:3QxKpdTB8ZSFn8MGeCCpsQ
28/5/25;poema;"""I want to be with you forever."" — Shawn Mendes"
28/5/25;link;spotify:track:45ROR8UMn60YEVQnDy0uVF
29/5/25;poema;"""You're the love of my life."" — Ed Sheeran"
29/5/25;link;https://drive.google.com/file/d/1epeSs7BVQKoJGLJkp-jFcsWmfMW18_M5/view?usp=drive_link
30/5/25;poema;"""When you say you love me, know I love you more."""
30/5/25;link;spotify:track:73jVPicY2G9YHmzgjk69ae
31/5/25;poema;"""I stay when the ecstasy is far away, and I pray that it's coming 'round again."""
31/5/25;link;spotify:track:6J2rMSRhgb4HuX6dWgM3nJ
1/6/25;poema;"""I can buy myself flowers, write my name in the sand."""
1/6/25;link;https://drive.google.com/file/d/1yUOldjRUUNh2hh00gAdt82RALVkyjOVF/view?usp=drive_link
2/6/25;poema;"""I know that you're wrong for me, gonna wish we never met on the day I leave."""
2/6/25;link;spotify:track:3B3eOgLJSqPEA0RfboIQVM
3/6/25;poema;"""It's been a long time since I felt this good on my own."""
3/6/25;link;spotify:track:5xoUgPXbMNUmoHU0Enwtwq
4/6/25;poema;"""When the sun dies and the stars fade from view, our love will remain real and true."""
4/6/25;link;spotify:track:5ZgypEwT8Mayum8GKG1KlG
5/6/25;poema;"""The more I stay, the less I go."""
5/6/25;link;https://drive.google.com/file/d/13aaovYUuSZbkz-0yAKja7C_sYd2JJ-vL/view?usp=drive_link
6/6/25;poema;"""Say I'm leavin', but I'm only playing liar."""
6/6/25;link;spotify:track:0ToG55iJZCOzZkcpWbXxpW
7/6/25;poema;"""I just thought we had more to lose."""
7/6/25;link;https://drive.google.com/file/d/1u_E4Vw1vs8qTc0NuhyeeycP_DqpKdHpL/view?usp=drive_link
8/6/25;poema;"""I don't need a reason, not sorry, I want your stupid love."""
8/6/25;link;spotify:track:6cx5CvFhqN19efStehJqoW
9/6/25;poema;"""I don't wanna be alone forever, but I can be tonight."""
9/6/25;link;spotify:track:0Ab4lEHfPY98aqtQrKQbUu
10/6/25;poema;"""Life is so simple, a little boy, a little girl, laughing and loving."""
10/6/25;link;https://drive.google.com/file/d/1hw98xan72PPk_QZR3JOSYteoOHBjjwwp/view?usp=drive_link
11/6/25;poema;"""Lovers in the night, poets trying to write."""
11/6/25;link;https://drive.google.com/file/d/1hw98xan72PPk_QZR3JOSYteoOHBjjwwp/view?usp=drive_link
12/6/25;poema;"""I want your love and I want your revenge."""
12/6/25;link;spotify:track:4SqWKzw0CbA05TGszDgMlc
